ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	term	set
GO:0090596	sensory organ morphogenesis	30/921	272/18903	2.63502266021395e-05	0.00233726509960978	0.00196933272500201	ATF4/BCAR3/BCL2/BCR/C12orf57/CITED2/FOXG1/FZD2/FZD3/HOXA1/JAG1/LRIG3/MAN2A1/MAPK1/MEIS1/NECTIN3/NIPBL/NOTCH1/PRDM1/SDK1/SDK2/SOX11/SOX9/SPRY2/STAT3/TBX2/TRIOBP/TWIST1/ZEB1/ZHX2	30	GO Biological Process	co_bound_SE_genes
GO:0010586	miRNA metabolic process	15/921	90/18903	2.75322992405014e-05	0.00236333704125723	0.00199130042045052	ATOH8/DDX17/ETS1/FOSL1/JUN/KLF4/MYC/PPARA/SOX9/SREBF1/SREBF2/SRF/STAT3/TEAD1/TP53	15	GO Biological Process	co_bound_SE_genes
GO:2000177	regulation of neural precursor cell proliferation	15/921	90/18903	2.75322992405014e-05	0.00236333704125723	0.00199130042045052	BTG2/CDH2/FOXG1/FZD3/GNAI2/INSM1/ITGB1/NOTCH1/PTN/PTPRZ1/RASSF10/SOX10/TOX/TP53/ZNF335	15	GO Biological Process	co_bound_SE_genes
GO:0003151	outflow tract morphogenesis	14/921	80/18903	2.88084813307088e-05	0.00243363075622274	0.00205052849571963	CITED2/FZD2/HES1/JAG1/JUN/MEF2C/NIPBL/NOTCH1/NRP2/RBPJ/SOX11/TBX2/TWIST1/ZFPM2	14	GO Biological Process	co_bound_SE_genes
GO:2000737	negative regulation of stem cell differentiation	8/921	27/18903	2.98638494105774e-05	0.00248336572754833	0.00209243418567533	GSK3B/HES1/HNRNPU/JAG1/NFE2L2/NOTCH1/STAT3/ZFP36L2	8	GO Biological Process	co_bound_SE_genes
GO:0016311	dephosphorylation	36/921	357/18903	3.07876997269229e-05	0.00249941064996071	0.00210595331569703	ADORA1/BCL2/CALM1/CALM2/CALM3/CDC25B/CDK5RAP3/DUSP1/DUSP4/DUSP6/DUSP7/EYA2/GNAI2/GSK3B/HSP90AB1/HTT/LGALS3/LPIN1/MEF2C/MTMR2/MTMR4/PDP1/PLPPR5/PPM1F/PPP1CB/PPP4R3A/PTBP1/PTPA/PTPN1/PTPRN2/PTPRZ1/PXYLP1/RCAN1/SACM1L/SMG7/TNS3	36	GO Biological Process	co_bound_SE_genes
GO:0048592	eye morphogenesis	21/921	159/18903	3.09960734493436e-05	0.00249941064996071	0.00210595331569703	ATF4/BCAR3/BCL2/C12orf57/CITED2/JAG1/MAN2A1/MEIS1/NECTIN3/NIPBL/NOTCH1/PRDM1/SDK1/SDK2/SOX11/SOX9/STAT3/TBX2/TWIST1/ZEB1/ZHX2	21	GO Biological Process	co_bound_SE_genes
GO:0060412	ventricular septum morphogenesis	10/921	43/18903	3.17032227639261e-05	0.00251520479136736	0.00211926114266994	CITED2/FZD2/HES1/HEY1/NOTCH1/RBM15/RBPJ/SMAD7/SOX11/ZFPM2	10	GO Biological Process	co_bound_SE_genes
GO:0010810	regulation of cell-substrate adhesion	26/921	222/18903	3.21371525390793e-05	0.00251520479136736	0.00211926114266994	BCAS3/BCL2/BCL6/CDK6/CLASP1/CORO1C/CORO2B/CSF1/EPHA3/GPM6B/GSK3B/HAS2/JAG1/KANK1/NEDD9/NOTCH1/PPM1F/PREX1/RIN2/RSU1/S100A10/SEMA3E/SERPINE1/SPRY4/TLN1/TRIOBP	26	GO Biological Process	co_bound_SE_genes
GO:0001570	vasculogenesis	14/921	81/18903	3.32881585904311e-05	0.00256753014519238	0.00216334943699827	ADM/CITED2/EGFL7/HAS2/HEY1/ITGB8/MYO1E/NOTCH1/QKI/RIN2/SPRED1/WNT7B/ZFP36L1/ZFPM2	14	GO Biological Process	co_bound_SE_genes
GO:0050679	positive regulation of epithelial cell proliferation	26/921	224/18903	3.75153790958924e-05	0.0028164906512369	0.00237311856924963	CAV2/CCND1/EGFL7/FGF1/GHSR/HAS2/ID1/IRS2/JUN/MYC/NOTCH1/NRP2/PRKCA/PTN/RBPJ/RTN4/SCG2/SOX11/SOX9/SP1/STAT3/STAT5A/TGFA/THBS4/TP63/TWIST1	26	GO Biological Process	co_bound_SE_genes
GO:0061351	neural precursor cell proliferation	20/921	149/18903	3.75743773464524e-05	0.0028164906512369	0.00237311856924963	BTG2/CDH2/DBN1/DOCK7/FOXG1/FZD3/GNAI2/INSM1/ITGB1/NOTCH1/POU3F2/POU3F3/PTN/PTPRZ1/RASSF10/RERE/SOX10/TOX/TP53/ZNF335	20	GO Biological Process	co_bound_SE_genes
GO:0051056	regulation of small GTPase mediated signal transduction	32/921	305/18903	3.89138830184194e-05	0.00286160513624218	0.00241113113004444	ARFGEF1/ARHGAP12/ARHGEF12/ARHGEF4/BCL6/BCR/CDC42SE2/CHN2/CSF1/CUL3/CYTH1/DENND4A/GABARAP/ITGB1/KANK1/KITLG/MYO9B/NOTCH1/PLEKHG1/PRAG1/PREX1/PSD2/RALGAPA2/RAP1GAP2/SPATA13/SPRY1/SPRY2/SPRY4/STAMBP/STARD13/STMN1/VAV2	32	GO Biological Process	co_bound_SE_genes
GO:0035329	hippo signaling	10/921	44/18903	3.92516300160991e-05	0.00286160513624218	0.00241113113004444	AJUBA/AMOTL1/ARRDC3/LIMD1/NUAK2/PJA2/SOX11/TEAD1/VGLL4/WWTR1	10	GO Biological Process	co_bound_SE_genes
GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	7/921	21/18903	4.05889866885499e-05	0.0029191160426549	0.00245958866704442	ATF4/CREB3/EP300/JUN/NFE2L2/RBPJ/TP53	7	GO Biological Process	co_bound_SE_genes
GO:0071375	cellular response to peptide hormone stimulus	32/921	306/18903	4.14834359755218e-05	0.00294366461682303	0.00248027280358909	BCAR1/BCAR3/CAV2/ERRFI1/GHSR/GNAI2/GRB10/GSK3B/HDAC9/IRS2/KANK1/KL/LPIN1/NFE2L2/NR4A2/PIK3R3/PRKCQ/PRKDC/PTPN1/PXN/SH2B2/SLC27A1/SNX5/SOCS3/SORL1/SP1/SREBF1/STAT3/STAT5A/TSHR/YWHAG/ZFP36L1	32	GO Biological Process	co_bound_SE_genes
GO:0035909	aorta morphogenesis	9/921	36/18903	4.25976996001548e-05	0.00298295996410558	0.002513382275577	ADAMTS9/EFNB2/HES1/HEY1/JAG1/NOTCH1/RBPJ/SRF/TBX2	9	GO Biological Process	co_bound_SE_genes
GO:0043434	response to peptide hormone	40/921	421/18903	4.45645412961985e-05	0.00308016219192687	0.0025952829244266	ADM/BCAR1/BCAR3/BTG2/CAV2/ERRFI1/GHSR/GNAI2/GRB10/GSK3B/HDAC9/IRS2/JUND/KANK1/KBTBD2/KL/LPIN1/LRP6/NFE2L2/NR4A2/PIK3R3/PPARA/PRKCQ/PRKDC/PTPN1/PXN/SH2B2/SLC27A1/SNX5/SOCS3/SORL1/SP1/SREBF1/STAT3/STAT5A/STXBP3/TSHR/TWIST2/YWHAG/ZFP36L1	40	GO Biological Process	co_bound_SE_genes
GO:0045665	negative regulation of neuron differentiation	13/921	73/18903	4.56283339120419e-05	0.00311325632153701	0.00262316737470038	CDK5RAP2/FOXG1/GSK3B/HES1/HEY1/HMG20A/ITGB1/JAG1/MEIS1/NOTCH1/SOX2/SOX9/ZHX2	13	GO Biological Process	co_bound_SE_genes
GO:0033673	negative regulation of kinase activity	27/921	240/18903	4.65145712844623e-05	0.00313355124526466	0.0026402674706437	AJUBA/AKT1S1/CDK5RAP2/CDK5RAP3/CORO1C/DUSP1/DUSP7/ERRFI1/GADD45A/GADD45B/HEXIM1/HEXIM2/HNRNPU/HSPB1/IRS2/LRP6/MIDN/PPM1F/PTPN1/SORL1/SPRED1/SPRY1/SPRY2/SPRY4/TRIB2/WWTR1/YWHAG	27	GO Biological Process	co_bound_SE_genes
GO:0003281	ventricular septum development	13/921	74/18903	5.29167981169173e-05	0.00341684027409609	0.00287896112811752	CITED2/FZD2/HES1/HEY1/MATR3/NOTCH1/PRDM1/RBM15/RBPJ/SALL1/SMAD7/SOX11/ZFPM2	13	GO Biological Process	co_bound_SE_genes
GO:0001933	negative regulation of protein phosphorylation	34/921	338/18903	5.3255581067415e-05	0.00341684027409609	0.00287896112811752	AKT1S1/CALM1/CALM2/CALM3/CDK5RAP2/CDK5RAP3/CORO1C/DUSP1/DUSP6/DUSP7/ERRFI1/GADD45A/GADD45B/HEXIM1/HEXIM2/HSPB1/INSM1/JUN/LRP6/PMEPA1/PPM1F/PRKDC/PTPN1/SMAD7/SOCS3/SORL1/SPRED1/SPRED2/SPRY1/SPRY2/SPRY4/TRIB2/WWTR1/YWHAG	34	GO Biological Process	co_bound_SE_genes
